,id,context,predict
294,51131,（槟城10日讯）槟州国际龙舟赛今日在直落巴巷水坝举行，吸引来自国内外的34支队伍参加，包括第一次应邀参赛的印度队伍，以角逐高达2萬7000令吉的奖金，这也是该活动有史以来最高的奖金。 参赛的队伍有15队来自国外，包括新加坡、印尼、泰国、香港、台湾、中国、阿联酋、伊朗和印尼，而另外19队则来自国内各州。 槟州旅游发展委员会主席罗兴强为活动主持开幕时说，槟州逐渐成为一个体育旅游的地方，如刚过去的国际马拉松赛，成功吸引3万名参与者。 他希望各国选手们在参赛之余，也好好保握在槟城的时间，尽情享受道地美食、参观世界遗产古迹。 ·印度队伍的协调员拉惹（40岁，工程师）受询时说，他们是首次来槟城参赛，该队共有22名全男队员，年龄介于17至43岁。 “我们来参赛的目的是为了观摩别人如何举办这场赛事，希望未来2至5年内也可以在印度举办。” 来自阿联酋国家的领队玛丽亚（41岁，工程师）也是首次到槟城参赛。她说，该队共有30位队员，13位是男队员，17位是女队员。 当被问及对槟城的印象时，她表示槟城是一个既有条理又让人感到放松的地方。 MCIL Multimedia Sdn Bhd 文件 GMDDCN0020161210ecca00013,互联网
295,51097,（槟城1日讯）马来西亚舞蹈公会联合槟州政府主办的第23届槟州国际标准舞蹈锦标赛，即将在本月25日及26日于□都丁宜海湾酒店举行，目前已吸引来自国内外千名标准舞选手报名参赛。 马来西亚舞蹈公会会长拿督黄贵林医生说，首场赛事于25日下午3时至晚上8时，主要组别是初学者、单人舞、同步舞及肚皮舞，而第二场赛事则在26日上午8是指晚上11时，组别是新秀组、壮年组、准业余组及专业组。 他说，今年来自中国的选手队伍是60队相较于去年增加一倍，而来自欧洲的国际知名赛事选手分别是Stefeno Difilipo及Dasha、Oxana Lebedev及Pavel、Sergey及Anatasia、Stanislav Zelanin及Irina、Aleksander Giratkhov及Irina等。 “这次赛会总开销高达75万令吉，奖金数额高达6万美元，其中澳门舞蹈公会主席Samantha Chiang慷慨捐助2萬5000美元。” 拿督黄贵林今日在记者会上说，该会将邀请槟州首席部长林冠英出席，赛事开幕礼订在26日晚上6时30分。 他指出，这次有超过1000名来自20多个国家的选手报名这项奖金6万美元的赛事，大会也邀请34名国际评审员担任赛事评审团。 他披露，参赛者来自俄罗斯、乌克兰、澳洲、美国、意大利、泰国、新加坡、台湾、印尼、韩国、日本、菲律宾、澳门、香港、中国、印度、斯里兰卡、越南及我国。 赛会入门票分为单天全天观赛票60令吉、晚宴餐费分为200令吉、250令吉、300令吉、400令吉及500令吉。 出席记者会包括马来西亚舞蹈公会副主席郑瑞源、副主席拿督谭湛苏、公会秘书黄稳安、筹委会秘书拿汀吴粦娘及槟州旅游发展委员会主席罗兴强等。 有意购票者可联络筹委会署理主席James Ooi电话012-4872728、或拿汀吴粦娘电话012-4713266。 拉丁舞大会重返亚洲 大马获主办权 马来西亚舞蹈公会会长拿督黄贵林医生宣布，国际拉丁舞蹈大会不仅重返亚洲区，同时我国也获得主办权，这场难得一见的舞林盛世，即将在明年于槟州举办。 他坦言，这场赛事在亚洲举办已是13年前的事，当年的主办国是日本，而马来西亚舞蹈公会成功在2014年的世界舞蹈理事会举行的主办权票选中以34票对4票击退竞办对手美国。 他说，这场舞林盛会预料在明年11月25日，于槟城国际会展中心举行，赛会总奖金高达15万美元，这场赛会将是未来10年于亚洲舞坛难得一见，希望爱好舞蹈者不要错过。 MCIL Multimedia Sdn Bhd 文件 GMDDCN0020161101ecb200004,互联网
296,51135,（槟城1日讯）马来西亚舞蹈公会联合槟州政府主办的第23届槟州国际标准舞蹈锦标赛，即将在本月25日及26日于□都丁宜海湾酒店举行，目前已吸引来自国内外千名标准舞选手报名参赛。 马来西亚舞蹈公会会长拿督黄贵林医生说，首场赛事于25日下午3时至晚上8时，主要组别是初学者、单人舞、同步舞及肚皮舞，而第二场赛事则在26日上午8是指晚上11时，组别是新秀组、壮年组、准业余组及专业组。 他说，今年来自中国的选手队伍是60队相较于去年增加一倍，而来自欧洲的国际知名赛事选手分别是Stefeno Difilipo及Dasha、Oxana Lebedev及Pavel、Sergey及Anatasia、Stanislav Zelanin及Irina、Aleksander Giratkhov及Irina等。 “这次赛会总开销高达75万令吉，奖金数额高达6万美元，其中澳门舞蹈公会主席Samantha Chiang慷慨捐助2萬5000美元。” 拿督黄贵林今日在记者会上说，该会将邀请槟州首席部长林冠英出席，赛事开幕礼订在26日晚上6时30分。 他指出，这次有超过1000名来自20多个国家的选手报名这项奖金6万美元的赛事，大会也邀请34名国际评审员担任赛事评审团。 他披露，参赛者来自俄罗斯、乌克兰、澳洲、美国、意大利、泰国、新加坡、台湾、印尼、韩国、日本、菲律宾、澳门、香港、中国、印度、斯里兰卡、越南及我国。 赛会入门票分为单天全天观赛票60令吉、晚宴餐费分为200令吉、250令吉、300令吉、400令吉及500令吉。 出席记者会包括马来西亚舞蹈公会副主席郑瑞源、副主席拿督谭湛苏、公会秘书黄稳安、筹委会秘书拿汀吴粦娘及槟州旅游发展委员会主席罗兴强等。 有意购票者可联络筹委会署理主席James Ooi电话012-4872728、或拿汀吴粦娘电话012-4713266。 拉丁舞大会重返亚洲 大马获主办权 马来西亚舞蹈公会会长拿督黄贵林医生宣布，国际拉丁舞蹈大会不仅重返亚洲区，同时我国也获得主办权，这场难得一见的舞林盛世，即将在明年于槟州举办。 他坦言，这场赛事在亚洲举办已是13年前的事，当年的主办国是日本，而马来西亚舞蹈公会成功在2014年的世界舞蹈理事会举行的主办权票选中以34票对4票击退竞办对手美国。 他说，这场舞林盛会预料在明年11月25日，于槟城国际会展中心举行，赛会总奖金高达15万美元，这场赛会将是未来10年于亚洲舞坛难得一见，希望爱好舞蹈者不要错过。 MCIL Multimedia Sdn Bhd 文件 GMDDCN0020161101ecb200004,互联网
297,51194,（槟城1日讯）马来西亚舞蹈公会联合槟州政府主办的第23届槟州国际标准舞蹈锦标赛，即将在本月25日及26日于□都丁宜海湾酒店举行，目前已吸引来自国内外千名标准舞选手报名参赛。 马来西亚舞蹈公会会长拿督黄贵林医生说，首场赛事于25日下午3时至晚上8时，主要组别是初学者、单人舞、同步舞及肚皮舞，而第二场赛事则在26日上午8是指晚上11时，组别是新秀组、壮年组、准业余组及专业组。 他说，今年来自中国的选手队伍是60队相较于去年增加一倍，而来自欧洲的国际知名赛事选手分别是Stefeno Difilipo及Dasha、Oxana Lebedev及Pavel、Sergey及Anatasia、Stanislav Zelanin及Irina、Aleksander Giratkhov及Irina等。 “这次赛会总开销高达75万令吉，奖金数额高达6万美元，其中澳门舞蹈公会主席Samantha Chiang慷慨捐助2萬5000美元。” 拿督黄贵林今日在记者会上说，该会将邀请槟州首席部长林冠英出席，赛事开幕礼订在26日晚上6时30分。 他指出，这次有超过1000名来自20多个国家的选手报名这项奖金6万美元的赛事，大会也邀请34名国际评审员担任赛事评审团。 他披露，参赛者来自俄罗斯、乌克兰、澳洲、美国、意大利、泰国、新加坡、台湾、印尼、韩国、日本、菲律宾、澳门、香港、中国、印度、斯里兰卡、越南及我国。 赛会入门票分为单天全天观赛票60令吉、晚宴餐费分为200令吉、250令吉、300令吉、400令吉及500令吉。 出席记者会包括马来西亚舞蹈公会副主席郑瑞源、副主席拿督谭湛苏、公会秘书黄稳安、筹委会秘书拿汀吴粦娘及槟州旅游发展委员会主席罗兴强等。 有意购票者可联络筹委会署理主席James Ooi电话012-4872728、或拿汀吴粦娘电话012-4713266。 拉丁舞大会重返亚洲 大马获主办权 马来西亚舞蹈公会会长拿督黄贵林医生宣布，国际拉丁舞蹈大会不仅重返亚洲区，同时我国也获得主办权，这场难得一见的舞林盛世，即将在明年于槟州举办。 他坦言，这场赛事在亚洲举办已是13年前的事，当年的主办国是日本，而马来西亚舞蹈公会成功在2014年的世界舞蹈理事会举行的主办权票选中以34票对4票击退竞办对手美国。 他说，这场舞林盛会预料在明年11月25日，于槟城国际会展中心举行，赛会总奖金高达15万美元，这场赛会将是未来10年于亚洲舞坛难得一见，希望爱好舞蹈者不要错过。 MCIL Multimedia Sdn Bhd 文件 GMDDCN0020161101ecb200004,互联网
298,51103,（槟城4日讯）马来西亚爱好模型展（Malaysia Scale Hobby Show）今日掀幕，来自超过14个国家的模型高手云集槟城，展示他们耗上数十个小时甚至是数个月时间完成的各种精致的军事模型作品。 这项模型展是由槟城模型协会（PMA）与香港模型（HK Model）联办，于周六及周日两天在槟城龙城酒店举行。 槟州旅游发展委员会主席罗兴强说，本次的展览共吸引超过14个国际模型爱好协会参与，他们分别来自澳洲、印尼、墨西哥、香港、台湾、中国、新加坡、泰国、菲律宾、缅甸等国家，其中16名来自日本、西班牙、新加坡、泰国及马来西亚的世界级模型爱好者将在现场示范模型创作。 筹委会主席朱焕民说，这一次的展览除了来自各国的模型协会，也有不少个人展出，参与者共来自25个国家及地区。 他说，这类军事模型展览以往都是在日本、英国、德国举行，本次的展览也有许多世界级高手及新作品参展。 军事模型并不只是一个玩具，而是每一个模型爱好者呕心沥血的作品，一个约2寸高的小模型光是上色就必须耗上40个小时，巨型作品甚至需要耗上数个月的时间才能完成。 来自雪州的模型爱好者杨增昌（45岁）20年来共完成了上百个模型作品。他说，制作小模型的过程并不简单，光是上色就有许多学问，包括作品的影子都是由作者操刀绘上的，也因此一个小小的模型单单上色就需要耗上大约40个小时。 他表示曾经制作过多种模型，如今的他只专注在人物模型。 长期住在国外的杨增昌曾到西班牙、英国、美国、荷兰、新加坡及德国等参与模型展，并在今年4月的德国模型展中获得最佳展示奖。 这一次的展览，他特别带来了多个历史性的军事作品，包括第二次世界大战、拿破仑、罗马战争等军事模型。 他说，一个以乳胶上色的小型模型颜料成本就要花费40至50令吉。虽然如此，他笑言相对抽烟饮酒，把金钱花在模型上其实并不算太昂贵。 杨增昌偶尔也会出国义务授课及分享创作心得。他说，年轻人若有意制作模型可以尝试从游戏模型开始。 来自台湾的模型爱好者樊成彬（45岁）被誉为台湾军事模型达人。在广告公司工作的他，把制作模型当作自己的业余爱好。 他的最新作一架1:35的匈牙利彩绘直升机，曾在今年匈牙利MOSON军事模型大赛中击败来自全球千名选手夺得总冠军。 这架模型的制作耗时3个月，成本耗费约8000台币（约1000令吉）。 MCIL Multimedia Sdn Bhd 文件 GMDDCN0020160604ec650000k,互联网
299,51151,（槟城4日讯）马来西亚爱好模型展（Malaysia Scale Hobby Show）今日掀幕，来自超过14个国家的模型高手云集槟城，展示他们耗上数十个小时甚至是数个月时间完成的各种精致的军事模型作品。 这项模型展是由槟城模型协会（PMA）与香港模型（HK Model）联办，于周六及周日两天在槟城龙城酒店举行。 槟州旅游发展委员会主席罗兴强说，本次的展览共吸引超过14个国际模型爱好协会参与，他们分别来自澳洲、印尼、墨西哥、香港、台湾、中国、新加坡、泰国、菲律宾、缅甸等国家，其中16名来自日本、西班牙、新加坡、泰国及马来西亚的世界级模型爱好者将在现场示范模型创作。 筹委会主席朱焕民说，这一次的展览除了来自各国的模型协会，也有不少个人展出，参与者共来自25个国家及地区。 他说，这类军事模型展览以往都是在日本、英国、德国举行，本次的展览也有许多世界级高手及新作品参展。 军事模型并不只是一个玩具，而是每一个模型爱好者呕心沥血的作品，一个约2寸高的小模型光是上色就必须耗上40个小时，巨型作品甚至需要耗上数个月的时间才能完成。 来自雪州的模型爱好者杨增昌（45岁）20年来共完成了上百个模型作品。他说，制作小模型的过程并不简单，光是上色就有许多学问，包括作品的影子都是由作者操刀绘上的，也因此一个小小的模型单单上色就需要耗上大约40个小时。 他表示曾经制作过多种模型，如今的他只专注在人物模型。 长期住在国外的杨增昌曾到西班牙、英国、美国、荷兰、新加坡及德国等参与模型展，并在今年4月的德国模型展中获得最佳展示奖。 这一次的展览，他特别带来了多个历史性的军事作品，包括第二次世界大战、拿破仑、罗马战争等军事模型。 他说，一个以乳胶上色的小型模型颜料成本就要花费40至50令吉。虽然如此，他笑言相对抽烟饮酒，把金钱花在模型上其实并不算太昂贵。 杨增昌偶尔也会出国义务授课及分享创作心得。他说，年轻人若有意制作模型可以尝试从游戏模型开始。 来自台湾的模型爱好者樊成彬（45岁）被誉为台湾军事模型达人。在广告公司工作的他，把制作模型当作自己的业余爱好。 他的最新作一架1:35的匈牙利彩绘直升机，曾在今年匈牙利MOSON军事模型大赛中击败来自全球千名选手夺得总冠军。 这架模型的制作耗时3个月，成本耗费约8000台币（约1000令吉）。 MCIL Multimedia Sdn Bhd 文件 GMDDCN0020160604ec650000k,互联网
300,51104,（柔佛‧新山28日讯）南方大学学院于今日一天内，先后与中国海南大学及台湾东华大学进行签约仪式，分别合作设立旅游管理硕士课程，以及幼儿教育学系境外硕士在职专班课程。 旅游管理硕士课程9月开课 南方大学学院于今日下午3时，首先与中国海南大学签约，开办旅游管理硕士课程。两校未来也合作在南方大学学院，申办南马首个孔子学院。 两校代表分别为南方大学学院校长祝家华、校务顾问黄循积、副理事长莫泽浩、中国海南大学副校长刁晓平、发展规划处处长廖双泉、研究生处处长□二鹏等。 有关的旅游管理硕士课程，招生20人即可开班，预计于今年9月开课，修业年限为2至4年。海南大学将派出多名教授前来教学，学员修习至最后一个学期时，需要到中国相关企业实习。 祝家华在会上表示，该校与海南大学的合作于今日有两项突破，即开办旅游管理硕士课程，以及共同申请设立孔子学院。 他希望在海大协助下，孔子学院可在大马南部，即南方大学学院落户。 将成立柔首所孔子学院 他指出，国内的马来亚大学以及一家私立学院分别设有孔子学院，倘若一切顺利，该校将是柔州首所成立孔子学院的学校。 在该校与海大签约仪式结束后，到了下午4时，祝家华等人另与台湾东华大学校长赵涵捷，以及东华大学的花师教育学院院长范炽文签署合作协议书，在南方大学学院开办幼儿教育学系境外硕士在职专班课程。 该幼儿教育学系硕士课程预计今年9月开课，修读年限为2至4年。东华大学将派多名教授前来教课，课程重视理论与实务，学员在最后一个学期时，必须到台湾实习。 祝家华表示，这是该校首次与东华大学展开的合作项目，象征新里程碑的开始。他盼望两校未来有更多互动与合作计划。 赵涵捷透露，东华大学的花师教育学院历史悠久，拥有强大师资与扎实教学经验。他希望两校除教育方面，也能在其他领域展开进一步合作。 MCIL Multimedia Sdn Bhd 文件 SINCCN0020160529ec5u00058,互联网
301,51105,（槟城9日讯）槟州政府将在今年5月21日及22日两天，于槟州大会堂与旧关仔角举行第二届《槟城动漫祭魔幻夏天》！ Sozo公司董事经理陈伟思今日在记者会上指出，2016年槟城动漫祭活动，是结合动漫、角色扮演、动漫游戏和日本潮流，老少咸宜适合一家大小参与。 结合动漫游戏扮演 他说，届时的“我爱动漫歌曲演唱会”将会是大马最大型户外动漫歌曲演唱会，包括最受欢迎动漫歌曲艺人，如GARNIDELIA、motsu x DJ KAYA和DJ YURIA也参与其盛。 他说，日本各排行榜十大的LISA也将会在槟城亮相登场。届时参与角色扮演名人有Angie（大马）、李依依（台湾）、LIUI（菲律宾）、Sansin（韩国）、小桃（香港）、Tomia（韩国）和英子（大马），将会在研讨会上传授角色扮演者的手艺。 “还有两位知名插画家Nob-c（日本）和FeiGiap（大马）也会在这项活动上登场。” 他指出，参与动漫祭的公众还可以在“秋叶原”购买动漫相关产品，在“美食街”享受街头美食，以及在“创作者市场”购买粉丝出品的商品。 “我们也会设立动漫体验区，让粉丝与动漫照片互动拍照。” 料吸引3万人出席 他说，这项活动是旨在汇聚东南亚的日本流行文化爱好者，感到日本潮流文化体验盛会。这项活动也获得亚洲动漫节、槟州政府和日本驻槟城总领事馆支持。 他指出，自由流动区（动漫祭美食街和体验区）入场免费；室内展览和舞台区入场15令吉，至于演唱会、室内展览和舞台入场，一天是100令吉或两天180令吉。 他说，去年首届就已经吸引2萬5000人次，预料今年将会吸引3万人出席参与。 出席者包括槟州旅游发展委员会主席罗兴强、日本驻槟城首席领事谷口裕子及槟城环球旅游机构副经理沈国钧等人。 MCIL Multimedia Sdn Bhd 文件 GMDDCN0020160309ec3a0000e,旅游
302,51163,（槟城9日讯）槟州政府将在今年5月21日及22日两天，于槟州大会堂与旧关仔角举行第二届《槟城动漫祭魔幻夏天》！ Sozo公司董事经理陈伟思今日在记者会上指出，2016年槟城动漫祭活动，是结合动漫、角色扮演、动漫游戏和日本潮流，老少咸宜适合一家大小参与。 结合动漫游戏扮演 他说，届时的“我爱动漫歌曲演唱会”将会是大马最大型户外动漫歌曲演唱会，包括最受欢迎动漫歌曲艺人，如GARNIDELIA、motsu x DJ KAYA和DJ YURIA也参与其盛。 他说，日本各排行榜十大的LISA也将会在槟城亮相登场。届时参与角色扮演名人有Angie（大马）、李依依（台湾）、LIUI（菲律宾）、Sansin（韩国）、小桃（香港）、Tomia（韩国）和英子（大马），将会在研讨会上传授角色扮演者的手艺。 “还有两位知名插画家Nob-c（日本）和FeiGiap（大马）也会在这项活动上登场。” 他指出，参与动漫祭的公众还可以在“秋叶原”购买动漫相关产品，在“美食街”享受街头美食，以及在“创作者市场”购买粉丝出品的商品。 “我们也会设立动漫体验区，让粉丝与动漫照片互动拍照。” 料吸引3万人出席 他说，这项活动是旨在汇聚东南亚的日本流行文化爱好者，感到日本潮流文化体验盛会。这项活动也获得亚洲动漫节、槟州政府和日本驻槟城总领事馆支持。 他指出，自由流动区（动漫祭美食街和体验区）入场免费；室内展览和舞台区入场15令吉，至于演唱会、室内展览和舞台入场，一天是100令吉或两天180令吉。 他说，去年首届就已经吸引2萬5000人次，预料今年将会吸引3万人出席参与。 出席者包括槟州旅游发展委员会主席罗兴强、日本驻槟城首席领事谷口裕子及槟城环球旅游机构副经理沈国钧等人。 MCIL Multimedia Sdn Bhd 文件 GMDDCN0020160309ec3a0000e,旅游
303,51106,（槟城20日讯）世界各地武林高手云集槟城，在第一届国际功夫武林大会上大显身手。槟州首席部长林冠英开幕时说，武术讲究的是强身健体，而槟城作为一个注重清洁、绿化、安全及健康的城市，也是一个适合习武之地。 “现在的武术并不是用来喊打喊杀，同时也必须具备武德及修养，否则的话迟早将“走火入魔”。” 他今日在光大五楼宴会厅举办的第一届国际功夫武林大会上受邀致词时说，此武林大会也可成为一个推广武术运动的平台，而大马的武术界同样也不逊色，大马的高桩舞狮更是闻名世界。   练易筋经不须大空间   来自台湾的陈瑛志师傅示范金庸武侠里的第一内功《易筋经》，传闻此“武林绝学”是由禅宗达摩祖师所创。 他说，易筋经其实是非常适合各阶层人士学习的内功，即不需要太大空间来练习，还可强身健体及延年益寿。 “所谓易筋经就是易筋及通经，运用功法运气，达到强身健体的目的。”   五形拳不适合新手   台湾国术会总干事林予初也展示洪家五形拳，即龙、蛇、虎、豹及鹤拳。 林予初说，五形拳是洪拳里较为精深的武学之一，实际上与在电影上所看到的截然不同，而且也不适合新手学习。 他说，该拳法所使的并非“力”，而是“劲”，其技术包括柔、刚、速度、弹抖及动力连接等，因此也不容易掌握，与易筋经有几分相似。 工委会主席杨顺德也是“武林中人”，现场示范了较为罕见的峨嵋青阳派武功，让人大开眼界。 他说，此套路为道士武学，称得上是刚柔合一的套路，打击手法为快、狠、准，主攻对手穴道。 “此套路较为难修炼，手法及发劲的方式也不容易掌握。”   劈挂拳讲究速度   北派武术名门以猴拳劈挂闻名于世，门下弟子之一即香港武打明星周强现场示范“正宗”猴拳及劈挂拳，虽然已70岁高龄，不过耍起拳来依旧非常有劲，可谓老当益壮。 他说，劈挂拳讲究的是速度，是一个非常“狡猾”套路，主动全面性的攻击及需要非常灵巧，因此若上了年纪的人要学习，将会有一定的难度。 他说，劈挂拳主攻对手上半身而猴拳则下半生，是一个上下兼顾的全方位套路。 出席者包括槟州旅游发展委员会主席罗兴强、槟岛市议员吴俊强朱家中家拳健身社总教练李杜深及来自世界各地包括台湾、香港、中国及挪威等的武者。 MCIL Multimedia Sdn Bhd 文件 GMDDCN0020160220ec2l00024,教育
304,51165,（槟城20日讯）世界各地武林高手云集槟城，在第一届国际功夫武林大会上大显身手。槟州首席部长林冠英开幕时说，武术讲究的是强身健体，而槟城作为一个注重清洁、绿化、安全及健康的城市，也是一个适合习武之地。 “现在的武术并不是用来喊打喊杀，同时也必须具备武德及修养，否则的话迟早将“走火入魔”。” 他今日在光大五楼宴会厅举办的第一届国际功夫武林大会上受邀致词时说，此武林大会也可成为一个推广武术运动的平台，而大马的武术界同样也不逊色，大马的高桩舞狮更是闻名世界。   练易筋经不须大空间   来自台湾的陈瑛志师傅示范金庸武侠里的第一内功《易筋经》，传闻此“武林绝学”是由禅宗达摩祖师所创。 他说，易筋经其实是非常适合各阶层人士学习的内功，即不需要太大空间来练习，还可强身健体及延年益寿。 “所谓易筋经就是易筋及通经，运用功法运气，达到强身健体的目的。”   五形拳不适合新手   台湾国术会总干事林予初也展示洪家五形拳，即龙、蛇、虎、豹及鹤拳。 林予初说，五形拳是洪拳里较为精深的武学之一，实际上与在电影上所看到的截然不同，而且也不适合新手学习。 他说，该拳法所使的并非“力”，而是“劲”，其技术包括柔、刚、速度、弹抖及动力连接等，因此也不容易掌握，与易筋经有几分相似。 工委会主席杨顺德也是“武林中人”，现场示范了较为罕见的峨嵋青阳派武功，让人大开眼界。 他说，此套路为道士武学，称得上是刚柔合一的套路，打击手法为快、狠、准，主攻对手穴道。 “此套路较为难修炼，手法及发劲的方式也不容易掌握。”   劈挂拳讲究速度   北派武术名门以猴拳劈挂闻名于世，门下弟子之一即香港武打明星周强现场示范“正宗”猴拳及劈挂拳，虽然已70岁高龄，不过耍起拳来依旧非常有劲，可谓老当益壮。 他说，劈挂拳讲究的是速度，是一个非常“狡猾”套路，主动全面性的攻击及需要非常灵巧，因此若上了年纪的人要学习，将会有一定的难度。 他说，劈挂拳主攻对手上半身而猴拳则下半生，是一个上下兼顾的全方位套路。 出席者包括槟州旅游发展委员会主席罗兴强、槟岛市议员吴俊强朱家中家拳健身社总教练李杜深及来自世界各地包括台湾、香港、中国及挪威等的武者。 MCIL Multimedia Sdn Bhd 文件 GMDDCN0020160220ec2l00024,教育
305,51107,新春活动 春到河畔 （14时－23时30分（明天凌晨1时结束），至14日，滨海湾浮动舞台 ，免费） 新加坡宗乡会馆联合总会、新加坡报业控股、新加坡中华总商会、新 加坡旅游局及人民协会联办。以孙悟空及《西游记》为主题贯穿全场 ，有60多组精致华丽的大型灯饰。一家大小还可在30多个游乐设施和 摊位玩乐。 ◆开幕礼（19时－22时）：李显龙总理将亲临现场主持亮灯仪式。城 隍艺术学院、中国南京市歌舞剧院、台湾文化大学华冈舞蹈和本地谐 星陈瑞彪将呈献精彩演出。 ◆“金猴银花耀河畔”激光烟花秀（每晚21时，除了明晚在午夜12时 ）：烟花搭配激光、火焰和音乐。 ◆“春到河畔走过30”图片展：图片展让公众重温春到河畔30年来的 历史。资料由《联合早报》编辑部搜集。 ◆“恐龙历险记”机械恐龙展：可供大人和小孩坐骑的仿真恐龙首次 亮相。 ◆挥春活动（18时30分－21时30分）：更生美术研究会书画家挥春及 创作年画，赠送给到场的观众。 网址：www.riverhongbao.sg 新年大型旗袍走秀义演 （9时，甘榜格南民众俱乐部，美芝路，免费） 新加坡中国旗袍会的34名旗袍佳丽，将为500名社区老人贺年祝寿。 牛车水综艺晚会 （20时－22时30分，明天最后，牛车水广场，免费） 本地艺人及中国剧团呈献生气蓬勃的中华文化表演、新春歌曲、歌舞 音乐等表演。 网址：chinatownfestivals.sg 第23届“春城洋溢华夏情”文化、艺术、旅游展 （10时－22时，免费） 金航国际集团主办。 ◆新达城北区1楼大厅：翰墨传情书画展（明天最后）；安徽省宿州 市演艺集团有限公司演出至10日（13时、18时；8日休息）。 ◆怡丰城：手工艺品展（至23日，1楼）；安徽省宿州市演艺集团有 限公司演出至今天（18时30分、19时30分；3楼露天广场）。 ◆来福士城购物中心1楼：手工艺品展（至22日）。 电话：63232321／62385986 展览 艺术梦回60年 欧阳兴义作品展 （12时－19时，最后一天，大唐艺苑，雅达辉购物中心（The Adelphi）B1层31号，哥里门街，免费） 宣和文物主办，展出近70幅作品。以油画写实、泼彩抽象及中国彩墨 手法，描绘新加坡、峇厘、喜马拉雅山、中国江南水乡、欧洲风景人 物与神话历史传奇。 电话：67383268／98462098 来自大英博物馆的世界瑰宝 （Treasures of the World from the British Museum） （10时－19时，至5月29日，国家博物馆底层特别展厅，史丹福路， 门票：公民和永久居民14元，12岁及以下孩童、学生、年满60岁者、 国民服役人员与教师免费；外国游客20元、学生16元） 展览分非洲、中东、亚洲、欧洲、美洲、大洋洲与现代世界七个展区 ，从80万年前非洲原始人的石斧，到现代艺术家的创作，展现不同历 史时期、源自世界不同区域的人类文明。 电话：63323659 Singapore Press Holdings Limited 文件 LIAZAO0020160205ec260000u,健康
